Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","174","Comoros","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","393.86","X","Figure from international organizations",""
"OA","Annual population","174","Comoros","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","602.75","X","Figure from international organizations",""
"OA","Annual population","178","Congo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5570.733","X","Figure from international organizations",""
"OA","Annual population","178","Congo","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2781.753","X","Figure from international organizations",""
"OA","Annual population","178","Congo","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2788.979","X","Figure from international organizations",""
"OA","Annual population","178","Congo","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1808.264","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","17.11","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","8.208","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8.902","X","Figure from international organizations",""
"OA","Annual population","184","Cook Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.318","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5084.532","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2546.376","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2538.156","X","Figure from international organizations",""
"OA","Annual population","188","Costa Rica","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","996.082","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","26147.551","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","13218.128","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","12929.424","X","Figure from international organizations",""
"OA","Annual population","384","Côte d'Ivoire","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","12449.33","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","4129.752","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2007.499","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2122.252","X","Figure from international organizations",""
"OA","Annual population","191","Croatia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1770.247","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","11316.697","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5628.282","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5688.414","X","Figure from international organizations",""
"OA","Annual population","192","Cuba","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2630.623","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","193.107","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","93.246","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","99.86","X","Figure from international organizations",""
"OA","Annual population","531","Curaçao","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","17.721","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1228.836","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","615.637","X","Figure from international organizations",""
"OA","Annual population","196","Cyprus","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","613.199","X","Figure from international organizations",""
