Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","100","Bulgaria","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","47.75","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","100","Bulgaria","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","27.71","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","100","Bulgaria","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","78.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","100","Bulgaria","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","58.87","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","100","Bulgaria","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","4.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","132","Cabo Verde","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","55.48","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","7.48","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","40.77","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","6.12","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1.11","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","47.87","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","28.21","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","67.47","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","44.46","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","132","Cabo Verde","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","7.65","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Including subsistence workers"
"OER","Employment Indicators: Rural","116","Cambodia","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","5908.41","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1156.45","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3780.09","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","690","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","281.87","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","79.25","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","64.29","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","116","Cambodia","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","92.31","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
